user_id_x,user_id_y,user_id
7764349230,7207538477.0,
7764349230,6455026040.0,
7764349230,7885697678.0,
7764349230,6202902758.0,
7764349230,7680540998.0,
7764349230,7227574527.0,
6576796854,6491371299.0,6576796854.0
6576796854,7943191993.0,6576796854.0
6576796854,7845077851.0,
6576796854,7915801609.0,
6576796854,7738742171.0,
7886244111,,
7584300831,7451767798.0,
7764349230,7764349230.0,
7764349230,7764349230.0,
7764349230,7886244111.0,
7764349230,6455026040.0,
7764349230,6202902758.0,
7764349230,7886296970.0,
6618413402,2954186383.0,
6618413402,7501507570.0,
6618413402,7673653412.0,
7490323177,7490323177.0,
7490323177,7490323177.0,
7490323177,5606716867.0,
5289228679,1976072490.0,5289228679.0
5289228679,6932423658.0,5289228679.0
5289228679,7775930154.0,5289228679.0
5540013259,3077460255.0,
5540013259,5668921053.0,
7848712834,7649422223.0,7848712834.0
7848712834,7938346435.0,
7848712834,5668921053.0,
7848712834,7195067002.0,
7848712834,5839733513.0,
7848712834,7681747102.0,
7848712834,7289716504.0,
7848712834,7220767296.0,
7848712834,7938477680.0,
7848712834,2691102825.0,
7848712834,7942523561.0,
6389483664,5668921053.0,6389483664.0
6389483664,7673653412.0,6389483664.0
6364252114,7769820743.0,6364252114.0
2372028335,7367743123.0,
2372028335,7918360005.0,
6505475557,5050346077.0,5050346077.0
6505475557,5050346077.0,5050346077.0
6505475557,5050346077.0,5050346077.0
6505475557,5050346077.0,5050346077.0
6505475557,7256558909.0,
6505475557,5899524664.0,
6505475557,6486199716.0,
6505475557,7557337719.0,
6505475557,6344919528.0,
6505475557,6452762697.0,
6505475557,7484682950.0,
6505475557,7564818257.0,
6505475557,7798541291.0,
6505475557,7283718645.0,
6505475557,7725831524.0,
6505475557,5528330874.0,
6505475557,7483109670.0,
6505475557,7835962423.0,
6505475557,7746424790.0,
6505475557,7637258953.0,
6505475557,6593640018.0,
6505475557,5966478070.0,
6505475557,7771383760.0,
7676016177,7885028338.0,
2421438265,7938346435.0,
2421438265,5268459407.0,
2421438265,5512446661.0,
2421438265,7679325295.0,
2421438265,5222975606.0,
2421438265,6289543508.0,
2421438265,1821659770.0,
2421438265,6060523880.0,
2421438265,5668921053.0,
2421438265,7897057805.0,
2421438265,5663911122.0,
2421438265,7684656742.0,
2421438265,7681747102.0,
2421438265,7195067002.0,
2421438265,6313723960.0,
2421438265,7263962272.0,
2421438265,7200275312.0,
2421438265,7000561399.0,
2421438265,7729298529.0,
2421438265,7933071107.0,
7744366530,,
6180752084,,
5694015361,5964291658.0,5694015361.0
5694015361,5694015361.0,
5694015361,5694015361.0,
5694015361,5645245329.0,
5694015361,7166496717.0,
5694015361,5631311444.0,
5694015361,6621290010.0,
5694015361,5654363613.0,
5694015361,3556201485.0,
5694015361,2686832873.0,
5694015361,7325986041.0,
5694015361,1821659770.0,
5694015361,6071504831.0,
5694015361,7564050085.0,
5694015361,6674713357.0,
5694015361,7559069966.0,
5694015361,6594695262.0,
5694015361,6452968792.0,
5694015361,5847974119.0,
5694015361,6096103092.0,
3805742254,,
7799603491,6102549796.0,
7799603491,7040967185.0,
7799603491,5353124597.0,
7732890819,2954186383.0,7732890819.0
7732890819,1821659770.0,
7732890819,7200275312.0,
7732890819,5710765911.0,
7732890819,7721952715.0,
7732890819,2438818152.0,
7732890819,7933071107.0,
6926509475,2563840970.0,6926509475.0
6926509475,6491895737.0,
6926509475,6417656003.0,
6926509475,7420354724.0,
6926509475,2308753085.0,
6926509475,2828610627.0,
7584300831,,
2372028335,7382853396.0,7563606091.0
2372028335,7382853396.0,7382853396.0
2372028335,7382853396.0,7563606091.0
2372028335,7382853396.0,7295539875.0
2372028335,7382853396.0,7372589927.0
2372028335,6008905734.0,6172941069.0
2372028335,6008905734.0,6008905734.0
2372028335,6008905734.0,6008905734.0
2372028335,6008905734.0,7382853396.0
2372028335,6030675110.0,
2372028335,7436663634.0,7436663634.0
2372028335,7436663634.0,6601242703.0
2372028335,7436663634.0,7436663634.0
2372028335,7436663634.0,6601242703.0
2372028335,7436663634.0,7436663634.0
2372028335,7436663634.0,6601242703.0
2372028335,7436663634.0,7436663634.0
2372028335,7436663634.0,6601242703.0
2372028335,7292768659.0,7292768659.0
2372028335,7295539875.0,
2372028335,6320608113.0,
2372028335,7805192481.0,
2372028335,7382853396.0,
2372028335,7674318590.0,
2372028335,7918133834.0,
2372028335,7801911433.0,
2372028335,7458738163.0,
2372028335,7446311671.0,
2372028335,6622671709.0,
5737052759,,
2372028335,6455026040.0,
2372028335,7476905511.0,
6861540403,7423114851.0,
6861540403,7443120856.0,
6861540403,6802867325.0,
6861540403,7796603079.0,
7927371258,,
2372028335,7624891954.0,
2372028335,7077647520.0,
2372028335,6671655299.0,
7886244111,,
5977834531,6530323707.0,
5977834531,2645432950.0,
7422105018,7419923919.0,7419923919.0
7422105018,7419923919.0,7422105018.0
5863418746,,
2372028335,,
6019426701,6019426701.0,
6019426701,7901977585.0,6019426701.0
6019426701,6019426701.0,
6019426701,5932974228.0,
7388309861,6264415693.0,
2372028335,,
5699094470,6432024742.0,
5699094470,6587767708.0,
5699094470,6472765852.0,
5699094470,6506443191.0,
5699094470,7463877137.0,
5699094470,7456578098.0,
5699094470,6861540403.0,
5699094470,6087584100.0,
5699094470,7836358896.0,
5699094470,6802867325.0,
5699094470,6542441305.0,
5699094470,5092465502.0,5092465502.0
5699094470,5092465502.0,6538403722.0
5699094470,5092465502.0,6587767708.0
7386543559,,
7227574527,6432024742.0,7227574527.0
7227574527,7783465904.0,
7849122727,,
7783465904,2686832873.0,
7783465904,6120745490.0,
5130717754,6557517018.0,
5130717754,5767992947.0,
5130717754,6538360153.0,
5130717754,6387578802.0,
5130717754,5663911122.0,
5130717754,6343720508.0,
5130717754,6492175900.0,
5130717754,7681747102.0,
5130717754,7494745473.0,
5130717754,7909391585.0,
5130717754,2094242605.0,
5130717754,6124375385.0,
5130717754,7769820743.0,
2372028335,5893263630.0,
2372028335,6802867325.0,
2372028335,5940364519.0,
2372028335,7110340858.0,
2372028335,7367743123.0,
2372028335,6432024742.0,
2372028335,7259776983.0,
2372028335,6401546519.0,
7842554642,6596262335.0,
7842554642,6098519516.0,
7842554642,3476988070.0,
5699094470,6510179812.0,7475100209.0
5699094470,6510179812.0,6510179812.0
5699094470,6510179812.0,7479964873.0
5699094470,6510179812.0,6510179812.0
5699094470,2115625913.0,7246637354.0
5699094470,2115625913.0,6166864578.0
5699094470,2115625913.0,2115625913.0
5699094470,2115625913.0,7479964873.0
5699094470,7479964873.0,7479964873.0
5699094470,7423759513.0,
5699094470,7423759513.0,
5699094470,7456578098.0,
5699094470,7772334943.0,7905445452.0
5699094470,6521542649.0,
5699094470,5336676847.0,
5699094470,7905445452.0,
5699094470,7738116353.0,
5699094470,7795042895.0,
5699094470,7901074076.0,
5699094470,7391197247.0,
5699094470,5865946651.0,
5699094470,1931168481.0,
5699094470,7905445452.0,
5699094470,5594050724.0,
5699094470,6506891940.0,
5699094470,7721952715.0,
7670442419,6576796854.0,
7495446144,6576796854.0,7495446144.0
6310355932,6864499340.0,6310355932.0
6310355932,7805010206.0,
6310355932,3476988070.0,
2372028335,6214700883.0,
2372028335,7733348928.0,
2372028335,,
2372028335,7933071107.0,
2372028335,7872747290.0,
7830310093,7805010206.0,
7830310093,7783465904.0,
7830310093,6455026040.0,
7830310093,5859466342.0,
7830310093,7872885417.0,
7830310093,6120745490.0,
7830310093,6974870475.0,
7830310093,7933071107.0,
2372028335,,
6778564003,6802867325.0,
7766531966,5087499246.0,
7766531966,6802867325.0,
6098836437,6802867325.0,
6098836437,6864499340.0,
7080554993,5422696023.0,
7080554993,6802867325.0,
7903642674,6802867325.0,
2372028335,6802867325.0,
7872885417,7872885417.0,
7872885417,7872885417.0,
7872885417,5859466342.0,
7110904520,7110904520.0,
5953910959,5953910959.0,
5953910959,5953910959.0,
7502364863,7872885417.0,
2372028335,,
5737052759,7423759513.0,
5737052759,7420211148.0,
5737052759,5600536458.0,
5737052759,7832507993.0,
5737052759,5973057231.0,
5737052759,7388522905.0,
5737052759,7642384448.0,
5737052759,6506443191.0,
5737052759,7650749482.0,7929870970.0
5737052759,7463461223.0,
5737052759,6635746668.0,
5737052759,6486478654.0,
5737052759,7370509572.0,
5737052759,2630721103.0,
5737052759,6655686526.0,
5737052759,7354053224.0,
5737052759,7684516966.0,
5737052759,5609618942.0,
5737052759,7580691996.0,
5737052759,6815113138.0,
7459300322,6817328737.0,7459300322.0
7501507570,7501507570.0,
7501507570,7501507570.0,
7501507570,7766531966.0,
7501507570,7805010206.0,
7501507570,7783465904.0,
7501507570,6455026040.0,
7501507570,6455026040.0,
7501507570,7872885417.0,
7501507570,7886296970.0,
7501507570,6432024742.0,
7501507570,6120745490.0,
7501507570,3476988070.0,
7812807369,7837314777.0,7812807369.0
7487656709,,
7903642674,,
2372028335,,
2372028335,7110340858.0,
2372028335,6413841582.0,
2372028335,6671655299.0,
7200275312,7903642674.0,
7200275312,7875363340.0,
7200275312,7915808062.0,
7200275312,5598777157.0,
2372028335,,
7869887214,5940981869.0,
2372028335,3968032092.0,7783465904.0
2372028335,3968032092.0,7728526523.0
2372028335,7350387445.0,
2372028335,7509360002.0,
2372028335,1979458074.0,
2372028335,7643231805.0,
2372028335,5633487024.0,
2372028335,6248003672.0,
2372028335,7562170678.0,
2372028335,5272363652.0,
2372028335,6609530303.0,
2372028335,7848893213.0,
2372028335,7317238222.0,
2372028335,6323461568.0,
2372028335,6765018438.0,
2372028335,6802867325.0,
2372028335,6432024742.0,
2372028335,7632517984.0,
2372028335,7092845559.0,
2372028335,5272288459.0,
2372028335,7630044463.0,
7548352056,2879483147.0,2879483147.0
7548352056,2879483147.0,7548352056.0
7548352056,7548352056.0,
5359412388,,
2372028335,6671655299.0,
5607032695,5705872828.0,5705872828.0
5607032695,7879397085.0,7879397085.0
5607032695,7879397085.0,
5607032695,5685775518.0,5685775518.0
5607032695,6897668839.0,6897668839.0
5607032695,6118839063.0,
5607032695,7271176837.0,7779326206.0
5607032695,7271176837.0,6159492071.0
5607032695,6509037496.0,6509037496.0
5607032695,6780941555.0,7796947040.0
5607032695,6780941555.0,7846346699.0
5607032695,7639725468.0,
5607032695,6985349187.0,5993607870.0
5607032695,6178924551.0,
5607032695,1822192232.0,
5607032695,7735559056.0,
5607032695,6938759780.0,
5607032695,5809729537.0,
5607032695,7829950944.0,7829950944.0
5607032695,7783465904.0,7783465904.0
5607032695,6351585623.0,
5607032695,6579089001.0,
7312027737,,
5672573772,,
7624215335,,
6314630438,5977922477.0,
7873602366,,
7304856791,7685490297.0,
7304856791,6593328694.0,
7304856791,3216024520.0,
7304856791,5693467044.0,
7304856791,1600822290.0,
6210798510,7685490297.0,
5737052759,6253823617.0,7906426977.0
5737052759,6587767708.0,
5737052759,7559113813.0,
5737052759,7575772795.0,
5737052759,7488109243.0,
5737052759,6802867325.0,
5737052759,5092465502.0,
5737052759,5092465502.0,
7803569117,,
7793179816,7504505939.0,7793179816.0
7793179816,5117620226.0,7793179816.0
7793179816,7841754982.0,7793179816.0
7793179816,7872885417.0,7793179816.0
7793179816,6148558110.0,7793179816.0
7793179816,6403710330.0,
6594600749,7841754982.0,
6594600749,7729298529.0,
7874146973,7783465904.0,7874146973.0
7874146973,7783465904.0,7783465904.0
7874146973,7783465904.0,7783465904.0
7874146973,7783465904.0,7874146973.0
7874146973,7783465904.0,7874146973.0
7874146973,7841754982.0,7874146973.0
7874146973,7442890993.0,7874146973.0
7251807288,7738862127.0,7251807288.0
7822307372,7738862127.0,7822307372.0
7822307372,7822307372.0,
7822307372,6432024742.0,
7508371255,7738862127.0,
7738862127,,
7056538610,7894137417.0,
7056538610,5611043628.0,
7056538610,7417900751.0,
7056538610,7388522905.0,
7056538610,7564103771.0,
7056538610,7308891771.0,
7056538610,6455026040.0,
7056538610,7501507570.0,
7056538610,6974870475.0,
7464184310,7579629704.0,7464184310.0
7350821029,3556201485.0,7350821029.0
7350821029,7933167846.0,7350821029.0
7350821029,7020086235.0,7350821029.0
7350821029,7735383663.0,7350821029.0
7350821029,6538360153.0,7350821029.0
7350821029,5838369761.0,7350821029.0
7350821029,6802867325.0,7350821029.0
7350821029,7748220240.0,
7350821029,5556195772.0,
7350821029,6960271704.0,
7350821029,7735383663.0,
7350821029,7729298529.0,
7350821029,6096103092.0,
2372028335,,
7808178130,6345169550.0,
7770546210,,
2663388574,7929052072.0,
7738703648,,
6255241264,6255241264.0,
6255241264,6118435390.0,6118435390.0
6255241264,6118435390.0,6255241264.0
6255241264,6600274965.0,6255241264.0
6255241264,7625726627.0,6255241264.0
6255241264,7576009133.0,6255241264.0
6255241264,6255241264.0,
6255241264,6449156530.0,
6255241264,7739255149.0,
6255241264,7457021077.0,
6255241264,6989736502.0,
6255241264,7632323519.0,
6255241264,6063559040.0,
6255241264,6989713326.0,
6255241264,7763184569.0,
6255241264,7775338897.0,
6255241264,7850063038.0,
7745330732,6118435390.0,6118435390.0
7745330732,6118435390.0,7745330732.0
7745330732,6118435390.0,6118435390.0
7745330732,6118435390.0,7745330732.0
7745330732,7211225456.0,7745330732.0
7745330732,1915484181.0,7745330732.0
7745330732,7430638983.0,7745330732.0
7745330732,7491156544.0,7745330732.0
7745330732,7765610157.0,7745330732.0
7745330732,7867203085.0,7745330732.0
7745330732,2941721074.0,7745330732.0
7745330732,1977051597.0,7745330732.0
7745330732,7717730730.0,7745330732.0
7745330732,7866788210.0,7745330732.0
7745330732,7565892140.0,7745330732.0
7745330732,5815960670.0,7745330732.0
7745330732,7412776465.0,7745330732.0
7745330732,7185821537.0,7745330732.0
7745330732,5963786564.0,7745330732.0
7745330732,7832677923.0,7745330732.0
7745330732,7659739230.0,7745330732.0
7745330732,7929947980.0,7929947980.0
7745330732,7929947980.0,7745330732.0
7773471795,,
2372028335,7649502796.0,
2372028335,6671655299.0,
2372028335,6802867325.0,
2372028335,6432024742.0,
2372028335,7485501050.0,
2372028335,7595613102.0,
6935399164,5979609823.0,5117620226.0
6935399164,5979609823.0,7783465904.0
6935399164,7783465904.0,7783465904.0
6935399164,7783465904.0,7783465904.0
6935399164,7783465904.0,7797689641.0
6935399164,7783465904.0,7878976197.0
6935399164,7783465904.0,7783465904.0
6935399164,7783465904.0,7878976197.0
6935399164,7783465904.0,7783465904.0
6935399164,7783465904.0,7797689641.0
6935399164,7918291001.0,7813909201.0
6935399164,7388179235.0,6302044929.0
6935399164,7657672935.0,7813909201.0
6935399164,5667235455.0,
6935399164,7367000435.0,
6935399164,7783465904.0,
6935399164,7928374655.0,
6935399164,2801752607.0,
6935399164,6602180542.0,
6935399164,6504122900.0,
6935399164,5426707084.0,
6935399164,5176711591.0,
6935399164,5243471262.0,6486364736.0
6935399164,5243471262.0,7221835690.0
6935399164,5243471262.0,2725517595.0
6935399164,5243471262.0,5243471262.0
6935399164,5243471262.0,6314630438.0
6935399164,5243471262.0,5236485306.0
6935399164,5243471262.0,6314630438.0
6935399164,5243471262.0,7671260357.0
6935399164,3170659753.0,
6935399164,6334551796.0,
6935399164,6778343668.0,
6935399164,7890752133.0,
6935399164,6498432423.0,
7473904244,7792344907.0,
7439832208,6802867325.0,
7439832208,6864499340.0,
7683475550,6802867325.0,7683475550.0
2372028335,7354053224.0,
7745330732,7300425958.0,7300425958.0
7745330732,7300425958.0,7745330732.0
7745330732,5034403128.0,7745330732.0
7745330732,7780650133.0,7780650133.0
7745330732,7780650133.0,7745330732.0
7745330732,7561687707.0,7561687707.0
7745330732,7561687707.0,7745330732.0
7745330732,7745667433.0,7745667433.0
7745330732,7745667433.0,7745330732.0
7745330732,5256729370.0,5256729370.0
7745330732,5256729370.0,7745330732.0
7745330732,6288901043.0,6288901043.0
7745330732,6288901043.0,7745330732.0
7745330732,7818012339.0,7745330732.0
7745330732,5687932648.0,7745330732.0
7745330732,7780404416.0,7745330732.0
7745330732,1747837493.0,7745330732.0
7745330732,5594989875.0,7745330732.0
7745330732,5693635203.0,7745330732.0
7745330732,7169684260.0,7745330732.0
7745330732,3054138033.0,7745330732.0
7745330732,7780167879.0,7745330732.0
7745330732,7484113224.0,7745330732.0
7745330732,3113095043.0,7745330732.0
7745330732,7767922068.0,7745330732.0
7739449167,3460482040.0,7739449167.0
7739449167,3460482040.0,3460482040.0
7739449167,5352260188.0,
7739449167,6521542649.0,7739449167.0
7739449167,7790791559.0,7739449167.0
7739449167,7367221408.0,7739449167.0
7739449167,5664707384.0,7739449167.0
7739449167,7576347013.0,7739449167.0
7739449167,7873068253.0,7873068253.0
7739449167,7873068253.0,7739449167.0
7739449167,7868790533.0,7739449167.0
7739449167,7508827323.0,7739449167.0
7739449167,7097992708.0,
7739449167,7740871210.0,
7739449167,6994887700.0,
7739449167,5022541532.0,
7739449167,7627563326.0,
7739449167,1349448902.0,
7739449167,7820806900.0,
7739449167,7867018834.0,
7739449167,7036158769.0,
7739449167,7907389380.0,
7359563512,6477277391.0,
7359563512,7858332356.0,
7359563512,2486302007.0,
7359563512,6738396563.0,
7359563512,6482617939.0,
7359563512,7409648417.0,
7359563512,7298705549.0,
7359563512,2139445332.0,
7359563512,5022541532.0,
7359563512,7740871210.0,
7359563512,5020634296.0,
7359563512,1349448902.0,
7359563512,6881283252.0,
7359563512,7494219648.0,
7359563512,7036158769.0,
7359563512,7907389380.0,
7359563512,7867018834.0,
7359563512,1851884475.0,
7359563512,7637735830.0,
7359563512,6478555144.0,
2295097477,7721952715.0,
2295097477,7777390225.0,
2295097477,6096103092.0,
2295097477,7384756466.0,
2295097477,6698013169.0,
2295097477,7845554445.0,
2295097477,7343383200.0,
2295097477,5109232611.0,
2295097477,3158179124.0,
2295097477,7285131650.0,
2295097477,7285131650.0,
2295097477,7821686671.0,
2295097477,6024124250.0,
5737052759,6036095263.0,
5737052759,3463703930.0,
5737052759,2615053517.0,
1651129095,,
7469400494,7840221068.0,7469400494.0
7469400494,1915484181.0,
7469400494,1977051597.0,
7469400494,7565889644.0,
7469400494,6963452015.0,
7469400494,7384756466.0,
7469400494,7863285827.0,
7469400494,7820806900.0,
7469400494,5281495186.0,
7822307372,,
2372028335,6671655299.0,
2372028335,5437604294.0,
2372028335,6432024742.0,
2372028335,7367743123.0,
2372028335,5994964054.0,
2372028335,6879812360.0,
2372028335,5851951042.0,
2372028335,6432024742.0,
2372028335,6671655299.0,
2372028335,6802867325.0,
2372028335,6078339085.0,
2372028335,3967429048.0,
2372028335,3025890123.0,
2372028335,6432024742.0,
2372028335,7279863077.0,
2372028335,3476988070.0,
2372028335,3476988070.0,
6687243627,,
7740282956,5352260188.0,7740282956.0
